Species,id,Tag,Dep.date,Recap.date,Mass.recap,d13C,d15N,Day,Month,Year,Hour,Minute,Second,Second.Day,qi,lat,lon,Altitude,Clock.Offset,Accuracy,Battery.Volt,timestamp
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,20,21,62421.275,9,45.099826,-61.543267,-20.25,-3.71,4.79E-06,3.67,6/20/2019 17:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,25,21,62721.28,6,45.099458,-61.543256,-64.25,-3.705,6.60E-06,3.65,6/20/2019 17:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,30,23,63023.315,7,45.09907,-61.543124,-5.5,-3.7,2.06E-06,3.65,6/20/2019 17:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,35,23,63323.33,7,45.086889,-61.554731,2,-3.675,3.67E-06,3.67,6/20/2019 17:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,40,22,63622.295,7,45.089779,-61.593669,-44.75,-3.675,1.26E-06,3.67,6/20/2019 17:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,45,21,63921.225,9,45.086798,-61.594629,-7.75,-3.74,4.98E-06,3.67,6/20/2019 17:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,50,21,64221.17,7,45.091284,-61.617391,6.25,-3.835,3.33E-06,3.65,6/20/2019 17:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,17,55,20,64520.115,6,45.090307,-61.635072,-11.5,-3.905,2.46E-06,3.65,6/20/2019 17:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,0,22,64822.055,8,45.092768,-61.611073,34.75,-3.95,6.89E-06,3.65,6/20/2019 18:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,5,22,65122.12,7,45.089697,-61.592021,-29.25,-3.935,1.13E-06,3.65,6/20/2019 18:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,10,22,65422.125,6,45.092226,-61.584405,-17.75,-3.87,3.07E-07,3.65,6/20/2019 18:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,15,22,65722.14,6,45.094394,-61.567753,-34.5,-3.835,3.78E-06,3.65,6/20/2019 18:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,20,23,66023.165,8,45.10026,-61.542557,4,-3.83,2.44E-06,3.65,6/20/2019 18:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,25,22,66322.26,6,45.10048,-61.542207,-32.25,-3.785,2.35E-06,3.63,6/20/2019 18:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,30,22,66622.185,7,45.100136,-61.542627,9.25,-3.755,7.48E-06,3.63,6/20/2019 18:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,35,22,66922.235,8,45.100256,-61.542493,-4,-3.775,2.01E-06,3.63,6/20/2019 18:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,40,22,67222.185,8,45.100318,-61.542493,7,-3.8,1.78E-06,3.63,6/20/2019 18:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,45,25,67525.2,5,45.100207,-61.541867,-10,-3.82,9.11E-08,3.61,6/20/2019 18:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,50,22,67822.07,9,45.09984,-61.535517,-16.75,-3.875,5.12E-06,3.61,6/20/2019 18:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,18,55,25,68125.105,5,45.100077,-61.539432,-25.25,-3.94,6.33E-07,3.61,6/20/2019 18:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,0,24,68424.96,5,45.100078,-61.540155,17.5,-4,1.31E-06,3.61,6/20/2019 19:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,5,21,68721.02,7,45.09963,-61.51605,-4,-4.04,1.76E-06,3.59,6/20/2019 19:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,10,21,69021.02,9,45.098567,-61.490575,-17.5,-4,6.73E-06,3.59,6/20/2019 19:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,15,21,69321.06,7,45.114247,-61.478367,-4.75,-3.94,3.38E-06,3.59,6/20/2019 19:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,25,21,69921.1,8,45.155134,-61.510328,-13.5,-3.89,3.35E-06,3.59,6/20/2019 19:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,19,35,23,70523.11,5,45.149395,-61.482285,0.25,-3.87,2.79E-07,3.59,6/20/2019 19:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,20,15,20,72920.92,7,45.120967,-61.39769,-27.75,-3.975,2.54E-06,3.59,6/20/2019 20:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,20,25,20,73520.025,5,45.114918,-61.49538,-27,-4.08,3.50E-06,3.59,6/20/2019 20:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,22,50,20,82220.67,6,45.099694,-61.54249,24.25,-4.205,9.09E-07,3.59,6/20/2019 22:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,20,6,2019,23,20,24,84024.665,5,45.085788,-61.596792,12.75,-4.395,1.26E-06,3.59,6/20/2019 23:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,21,6,2019,7,59,0,28740.635,5,45.114956,-61.538885,-40.75,-4.945,1.06E-06,3.59,6/21/2019 7:59
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,22,6,2019,16,43,55,60235.481,8,45.155085,-61.456591,-30,-7.217,2.60E-06,3.59,6/22/2019 16:43
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,0,15,54015.79,9,45.099737,-61.543178,-13.25,9999.999,5.62E-06,4.1,6/13/2018 15:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,5,15,54315.81,7,45.099226,-61.543136,48,-2.2,1.76E-06,4.1,6/13/2018 15:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,10,15,54615.86,6,45.100566,-61.543665,-22.5,-2.215,1.19E-06,4.12,6/13/2018 15:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,15,15,54915.885,6,45.099955,-61.542875,7,-2.135,4.63E-06,4.1,6/13/2018 15:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,20,15,55215.935,6,45.09996,-61.54289,5.5,-2.05,1.88E-06,4.1,6/13/2018 15:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,25,15,55515.96,6,45.100664,-61.543902,-11.25,-2.01,2.90E-06,4.1,6/13/2018 15:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,30,15,55815.97,6,45.099037,-61.540559,17,-2.015,1.17E-06,4.1,6/13/2018 15:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,35,17,56117.035,6,45.099552,-61.542775,29.25,-2,2.78E-06,4.1,6/13/2018 15:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,40,15,56415.98,7,45.099418,-61.543044,-8.5,-1.985,4.60E-06,4.1,6/13/2018 15:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,45,15,56715.935,7,45.09932,-61.542928,-11.5,-2.035,4.81E-06,4.1,6/13/2018 15:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,50,15,57015.885,6,45.099183,-61.542626,-25.5,-2.115,1.19E-06,4.1,6/13/2018 15:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,15,55,15,57315.825,8,45.098971,-61.543184,-34.5,-2.185,2.21E-06,4.1,6/13/2018 15:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,0,16,57616.835,6,45.099021,-61.543346,44.5,-2.205,2.31E-06,4.1,6/13/2018 16:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,5,15,57915.795,6,45.10068,-61.541532,-55,-2.195,1.17E-06,4.1,6/13/2018 16:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,10,18,58218.875,7,45.101057,-61.541947,-38.75,-2.16,4.64E-06,4.1,6/13/2018 16:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,15,17,58517.89,7,45.099772,-61.542837,-12.75,-2.1,4.83E-06,4.1,6/13/2018 16:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,20,15,58815.93,7,45.100697,-61.544925,-26.25,-2.06,3.61E-06,4.1,6/13/2018 16:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,25,18,59118.98,7,45.100741,-61.544805,-1,-2.025,2.32E-06,4.1,6/13/2018 16:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,30,15,59415.985,6,45.099381,-61.540669,3.25,-2,4.33E-06,4.1,6/13/2018 16:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,35,20,59720.02,6,45.099161,-61.54095,-17,-1.985,1.35E-06,4.1,6/13/2018 16:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,40,15,60015.965,6,45.099224,-61.541001,-30.75,-2,1.10E-06,4.1,6/13/2018 16:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,45,16,60316.94,6,45.099294,-61.541029,42.75,-2.055,4.82E-06,4.1,6/13/2018 16:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,50,19,60619.875,6,45.099236,-61.541147,24,-2.12,4.10E-06,4.1,6/13/2018 16:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,16,55,21,60921.81,6,45.099155,-61.54122,18.5,-2.19,2.87E-06,4.08,6/13/2018 16:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,0,21,61221.82,7,45.099331,-61.540864,6,-2.22,4.55E-06,4.1,6/13/2018 17:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,5,15,61515.86,6,45.100045,-61.542917,17.75,-2.175,7.96E-07,4.08,6/13/2018 17:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,10,16,61816.875,6,45.100066,-61.542924,-11.25,-2.11,3.43E-07,4.08,6/13/2018 17:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,15,17,62117.93,7,45.100205,-61.542874,1.25,-2.065,2.26E-06,4.08,6/13/2018 17:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,20,20,62420.945,6,45.100099,-61.543081,-31,-2.04,2.39E-06,4.08,6/13/2018 17:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,25,19,62720,6,45.100183,-61.543043,-21.5,-2.015,2.90E-06,4.08,6/13/2018 17:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,30,16,63016.005,6,45.100029,-61.542939,-16.25,-1.985,3.82E-06,4.08,6/13/2018 17:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,35,16,63316.045,6,45.100158,-61.542871,-11.75,-1.96,1.68E-06,4.08,6/13/2018 17:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,40,16,63616.01,6,45.100304,-61.542838,-13.25,-1.96,2.23E-06,4.08,6/13/2018 17:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,45,17,63917.95,8,45.100086,-61.542936,-8.25,-2.02,5.60E-06,4.08,6/13/2018 17:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,50,15,64215.91,7,45.099988,-61.542853,-1.25,-2.1,2.96E-06,4.08,6/13/2018 17:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,17,55,16,64516.85,6,45.100196,-61.543043,1.25,-2.16,2.08E-06,4.08,6/13/2018 17:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,0,15,64815.84,7,45.099942,-61.542891,15.25,-2.185,1.13E-06,4.08,6/13/2018 18:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,5,19,65119.875,7,45.099981,-61.542843,4.75,-2.155,2.39E-06,4.08,6/13/2018 18:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,10,15,65415.905,6,45.099928,-61.54289,2,-2.095,2.16E-06,4.08,6/13/2018 18:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,15,19,65719.945,6,45.099966,-61.542867,12.25,-2.045,2.03E-06,4.08,6/13/2018 18:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,20,19,66019.975,7,45.100042,-61.542918,-34.25,-2.015,2.57E-06,4.08,6/13/2018 18:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,25,17,66317.005,6,45.099976,-61.542902,-25.75,-1.995,2.74E-06,4.08,6/13/2018 18:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,30,20,66620.035,6,45.099952,-61.542921,-30.25,-1.97,3.85E-06,4.08,6/13/2018 18:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,35,20,66920.07,7,45.100021,-61.542849,-37,-1.935,1.19E-06,4.08,6/13/2018 18:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,40,17,67217.065,6,45.099673,-61.542438,-32.25,-1.915,2.40E-06,4.08,6/13/2018 18:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,45,18,67518.975,7,45.099959,-61.542869,14.5,-1.97,1.63E-06,4.08,6/13/2018 18:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,50,18,67818.91,6,45.09978,-61.543068,-21.75,-2.085,3.64E-06,4.08,6/13/2018 18:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,18,55,20,68120.875,6,45.09986,-61.543002,-20.5,-2.165,1.94E-06,4.08,6/13/2018 18:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,0,19,68419.855,7,45.093446,-61.540579,-43.25,-2.175,2.23E-06,4.08,6/13/2018 19:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,5,17,68717.835,6,45.080142,-61.54702,-5,-2.16,1.80E-06,4.08,6/13/2018 19:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,10,15,69015.92,7,45.074932,-61.554597,-24.75,-2.115,1.88E-06,4.08,6/13/2018 19:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,15,15,69315.965,7,45.069642,-61.560883,-12.5,-2.035,3.99E-06,4.08,6/13/2018 19:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,20,15,69615.995,7,45.06206,-61.570888,-15.5,-1.98,3.59E-06,4.08,6/13/2018 19:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,25,16,69916.01,6,45.055566,-61.57594,4,-1.97,1.18E-06,4.08,6/13/2018 19:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,30,17,70217.04,6,45.04549,-61.584133,-5.75,-1.97,1.36E-06,4.08,6/13/2018 19:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,35,20,70520.1,7,45.050333,-61.600846,-32.5,-1.93,5.08E-06,4.08,6/13/2018 19:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,40,20,70820.06,7,45.062412,-61.613777,-10.5,-1.9,1.58E-06,4.08,6/13/2018 19:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,45,18,71118.02,7,45.073447,-61.626984,-19,-1.945,2.29E-06,4.08,6/13/2018 19:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,50,15,71415.975,7,45.083722,-61.630502,-11.75,-2.025,1.53E-06,4.08,6/13/2018 19:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,19,55,21,71721.835,5,45.09514,-61.598452,3,-2.135,2.64E-07,4.08,6/13/2018 19:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,0,15,72015.905,10,45.100038,-61.544272,3.5,-2.185,4.68E-06,4.08,6/13/2018 20:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,5,15,72315.905,6,45.09994,-61.542876,-1,-2.12,1.17E-06,4.08,6/13/2018 20:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,10,16,72616.91,6,45.100041,-61.543109,4.25,-2.06,7.09E-07,4.08,6/13/2018 20:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,15,18,72918.96,6,45.099961,-61.542988,17.75,-2.035,3.98E-07,4.08,6/13/2018 20:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,20,18,73218.965,6,45.100111,-61.543201,9.25,-2.025,1.64E-06,4.08,6/13/2018 20:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,25,22,73522.005,5,45.100045,-61.543159,24.5,-2.01,5.47E-07,4.08,6/13/2018 20:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,30,20,73820.01,6,45.100163,-61.543377,34.75,-1.985,1.35E-06,4.08,6/13/2018 20:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,35,22,74122.055,5,45.100035,-61.54315,32.5,-1.955,7.29E-08,4.06,6/13/2018 20:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,40,22,74422.015,5,45.10005,-61.543048,22.75,-1.95,2.69E-07,4.08,6/13/2018 20:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,45,22,74722.02,5,45.099898,-61.542655,-4.75,-1.98,2.40E-07,4.08,6/13/2018 20:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,50,16,75017,6,45.099844,-61.542603,-28,-2.005,4.15E-06,4.06,6/13/2018 20:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,20,55,16,75316.995,6,45.099849,-61.54227,-16.5,-2.015,2.02E-06,4.06,6/13/2018 20:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,0,19,75619.895,6,45.099748,-61.542762,-17,-2.06,1.39E-06,4.08,6/13/2018 21:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,5,21,75921.99,5,45.099428,-61.542569,15,-2.08,2.43E-07,4.06,6/13/2018 21:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,10,21,76221.91,5,45.100282,-61.54295,-9.75,-2.06,3.33E-06,4.08,6/13/2018 21:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,15,17,76517.06,6,45.099873,-61.542358,-31,-2.005,2.48E-06,4.06,6/13/2018 21:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,20,21,76821.075,6,45.099935,-61.542409,-38.75,-1.905,2.54E-06,4.08,6/13/2018 21:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,25,20,77120.185,6,45.099921,-61.541897,-43.25,-1.82,2.60E-06,4.06,6/13/2018 21:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,30,21,77421.09,6,45.099758,-61.542872,-27.25,-1.82,1.29E-06,4.06,6/13/2018 21:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,35,17,77717.01,6,45.099932,-61.543512,-22.25,-1.95,4.52E-07,4.04,6/13/2018 21:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,40,17,78017.06,6,45.099913,-61.542907,-31.5,-2.03,3.48E-06,4.06,6/13/2018 21:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,45,20,78320.01,6,45.099871,-61.542962,-46.5,-2.005,1.52E-06,4.06,6/13/2018 21:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,50,16,78616.965,6,45.099952,-61.542925,-44,-2,2.37E-06,4.06,6/13/2018 21:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,21,55,16,78916.93,6,45.099982,-61.542856,-37.25,-2.05,3.21E-06,4.06,6/13/2018 21:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,0,20,79220.91,6,45.099861,-61.542985,-29.5,-2.105,3.79E-06,4.04,6/13/2018 22:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,5,16,79516.935,6,45.099967,-61.542848,-43.75,-2.105,2.06E-06,4.06,6/13/2018 22:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,10,15,79815.965,6,45.109161,-61.559108,-5.75,-2.05,8.75E-07,4.06,6/13/2018 22:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,15,16,80116.01,7,45.120005,-61.576888,-30.5,-1.985,1.95E-06,4.06,6/13/2018 22:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,20,22,80422.075,5,45.127262,-61.593916,-30.75,-1.925,3.54E-07,4.04,6/13/2018 22:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,25,16,80716.085,8,45.124893,-61.592451,-32.25,-1.89,6.09E-06,4.06,6/13/2018 22:25
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,30,22,81022.08,5,45.136259,-61.598672,-107.5,-1.9,6.46E-07,4.06,6/13/2018 22:30
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,35,16,81316.14,6,45.144434,-61.620875,-18,-1.895,1.96E-06,4.06,6/13/2018 22:35
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,40,16,81616.095,6,45.134804,-61.631062,-4.5,-1.88,6.33E-06,4.04,6/13/2018 22:40
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,45,20,81920.05,7,45.13614,-61.656474,-11,-1.92,4.37E-06,4.06,6/13/2018 22:45
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,50,21,82221.01,6,45.14095,-61.647558,-30.5,-1.99,3.12E-06,4.06,6/13/2018 22:50
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,22,55,21,82521.94,5,45.127635,-61.644959,-91.25,-2.06,5.70E-07,4.04,6/13/2018 22:55
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,0,15,82815.94,7,45.110256,-61.661546,-49.75,-2.095,4.01E-06,4.04,6/13/2018 23:00
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,5,16,83116.015,7,45.110222,-61.666208,-15.5,-2.04,4.24E-06,4.06,6/13/2018 23:05
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,10,17,83417.86,5,45.097458,-61.650233,36.5,-2.035,1.56E-06,4.04,6/13/2018 23:10
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,15,18,83718.055,8,45.081659,-61.670491,-43.25,-2.04,5.13E-06,4.04,6/13/2018 23:15
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,20,16,84016.1,7,45.085936,-61.674961,-47,-1.925,3.24E-06,4.06,6/13/2018 23:20
COTE,CT06902,14877,13/06/2018,16/06/2018,130,-20.53361499,13.55166615,13,6,2018,23,25,20,84320.105,8,45.081896,-61.655615,-30.5,-1.84,2.91E-06,4.06,6/13/2018 23:25
